HOUSEID,NAME,PRICE,ROOMS,BATHROOMS,SIZE,TYPE,SALE,LOCATION,YEAR,URL,PERMALINK
3754358,CASA EN VENTA EN LA COLONIA MONUMENTAL,5650000,4,2,271,HOUSE,SALE,MONUMENTAL,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-monte-pirineos-monumental-guadalajara-jal-3754358
3754487,Cassa en venta en centro de Guadalajara,3950000,5,2,210,HOUSE,SALE,MEXICALTZINGO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-jose-guadalupe-montenegro-barrio-mexicaltzingo-guadalajara-jal-3754487
3754845,Departamento en La Perla - Federación,1850000,2,1,65,APARTMENT,SALE,LA PERLA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-federacion-c13-la-perla-guadalajara-jal-3754845
3754962,Departamento en renta,22000,2,2,111,APARTMENT,RENT,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-moscu-13-colonia-americana-guadalajara-jal-3754962
3754993,Céntrico Departamento,3500000,3,2,90,APARTMENT,SALE,CENTRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-calzada-del-federalismo-centro-guadalajara-jal-3754993
3755541,"Departamento en venta Torre Mitikah, colonia Americana",5490000,2,2,109,APARTMENT,SALE,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-avenida-hidalgo-americana-guadalajara-jal-3755541
3755544,Departamento en venta en San Carlos Guadalajara,1590000,1,1,51,APARTMENT,SALE,SAN CARLOS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-violeta-san-carlos-guadalajara-jal-3755544
3755556,Departamento en venta en San Carlos Guadalajara,2190000,2,1,71,APARTMENT,SALE,SAN CARLOS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-violeta-san-carlos-guadalajara-jal-3755556
3755897,Casa Renta un piso (planta alta- tipo duplex) Lomas de Independencia,11500,3,2,140,HOUSE,RENT,LOMAS DE INDEPENDENCIA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-clio-lomas-de-independencia-guadalajara-jal-3755897
3756136,SE VENDE AMPLIA CASA A UN PASO DE LA GLORIETA MINERVA,18500000,10,11,540,HOUSE,SALE,LADRON DE GUEVARA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-severo-diaz-ladron-de-guevara-guadalajara-jal-3756136
3756240,Hermosa Casa Remodelada  de Lujo  - con 5 departamentos premiada como finca Histórica  Centro Guadalajara,12900000,6,7,695,APARTMENT,SALE,CENTRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-san-felipe-centro-guadalajara-jal-3756240
3756293,Santa Rita No. 1095 esq. Parque Juan Diego,50000,5,3,329,HOUSE,RENT,CHAPALITA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-santa-rita-chapalita-zapopan-jal-3756293
3756329,"Casa en RENTA Jardines del Bosque , Guadalajara",37000,5,4,4270,HOUSE,RENT,JARDINES DEL BOSQUE,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-hercules-jardines-del-bosque-guadalajara-jal-3756329
3756545,Departamento Loft  con vista panoramica en venta en El Retiro,2682072,1,1,53,APARTMENT,SALE,EL RETIRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-tenerias-el-retiro-guadalajara-jal-3756545
3756763,Casa en renta BAJA DE PRECIO Justo Sierra Guadalajara,80000,1,2,545,HOUSE,RENT,LADRON DE GUEVARA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-c-justo-sierra-ladron-de-guevara-guadalajara-jal-3756763
3757102,PH en venta en la Américana. A estrenar.,6900000,2,2,130,APARTMENT,SALE,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-americana-guadalajara-jal-3757102
3757557,Casa en renta lomas del valle,205000,4,5,1000,HOUSE,RENT,LOMAS DEL VALLE,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-lomas-altas-lomas-del-valle-zapopan-jal-3757557
3757665,CASA EN RENTA EN PORTALES TLAQUEPAQUE,33000,4,3,267,HOUSE,RENT,LOS PORTALES,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-caoba-los-portales-san-pedro-tlaquepaque-jal-3757665
3757674,"Departamento en venta, Torre 55 Col. Analco",1990000,1,1,75,APARTMENT,SALE,ANALCO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-5-de-mayo-analco-guadalajara-jal-3757674
3757840,"Casa en renta para oficinas en Av. Aurelio Ortega, Col. Maestros.",41000,5,4,250,HOUSE,RENT,LOS MAESTROS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-av-aurelio-ortega-los-maestros-zapopan-jal-3757840
3757879,DEPARTAMENTO EN VENTA,1500000,2,1,58,APARTMENT,SALE,SAN JUAN BOSCO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-francisco-de-ayza-san-juan-bosco-guadalajara-jal-3757879
3757994,Casa Semiamueblada en Jardines del Bosque,16000,2,1,130,HOUSE,RENT,JARDINES DEL BOSQUE,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-atmosfera-fraccionamiento-jardines-del-bosque-guadalajara-jal-3757994
3758818,Casa en renta en renta en colinas de san Javier,110000,4,3,500,HOUSE,RENT,COLINAS DE SAN JAVIER,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-paseo-de-la-noria-colinas-de-san-javier-zapopan-jal-3758818
3759167,"Departamento  AMUEBLADO en RENTA , Col. Americana , Guadalajara",32000,3,3,117,APARTMENT,RENT,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-juan-ruiz-de-alarcon-colonia-americana-guadalajara-jal-3759167
3759197,Departamento Nuevo en Renta en el Coto Parques Guadalajara frente al parque Gonzáles Gallo,10000,2,1,62,APARTMENT,RENT,SAN CARLOS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-salvador-lopez-chavez-905m-san-carlos-guadalajara-jal-3759197
3759211,Casa en Venta cerca de las líneas 1 y 2 del tren ligero,2800000,4,3,138,HOUSE,SALE,REFORMA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-francisco-silva-romero-reforma-guadalajara-jal-3759211
3759255,"Casa en venta en San Juan Bosco, Guadalajara, Jalisco",2950000,4,2,147,HOUSE,SALE,SAN JUAN BOSCO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-manuel-cuesta-gallardo-san-juan-bosco-guadalajara-jal-3759255
3759658,Torre Tribeca Departamento 2C Av. Chapultepec 480,22000,3,2,133,APARTMENT,RENT,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-mexicaltzingo-mexicaltzingo-2c-colonia-americana-guadalajara-jal-3759658
3759729,DEPARTAMENTO EN RENTA ZONA COUNTRY CLUB,14500,1,1,55,APARTMENT,RENT,COUNTRY CLUB,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-plan-de-san-luis-1204-country-club-guadalajara-jal-3759729
3759737,DEPARTAMENTO EN RENTA EN ZONA COUNTRY CLUB,15500,1,1,62,APARTMENT,RENT,COUNTRY CLUB,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-plan-de-san-luis-1203-country-club-guadalajara-jal-3759737
3760125,"Departamento en venta en Chapultepec,Col. Americana, Gdl, Jal",4170000,2,2,71,APARTMENT,SALE,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-av-la-paz-americana-guadalajara-jal-3760125
3760134,CASA EN VENTA COLONIA INDEPENDENCIA,4950000,3,2,210,HOUSE,SALE,INDEPENDENCIA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-sierra-morena-colonia-independencia-guadalajara-jal-3760134
3760140,CASA CERCA AL CODE DE AVENIDA ALCALDE,18000,3,3,120,HOUSE,RENT,MIRAFLORES,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-cientificos-miraflores-guadalajara-jal-3760140
3760237,Ultimos Departamentos Principia Living,2650000,2,2,60,APARTMENT,SALE,QUINTA VELARDE,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-calz-del-ejercito-1336-quinta-velarde-guadalajara-jal-3760237
3760478,"DEPARTAMENTOS GRAN PREVENTA LISTA CERO!",1360000,1,1,40,APARTMENT,SALE,REFORMA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-valentin-gomez-farias-reforma-guadalajara-jal-3760478
3760952,"Casa en venta en El Zalate, Guadalajara",2500000,3,1,107,HOUSE,SALE,EL ZALATE,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-andador-vicente-morales-el-zalate-guadalajara-jal-3760952
3761042,Departamento Zona Centro de Guadalajara,2149000,2,1,61,APARTMENT,SALE,TLAQUEPAQUE CENTRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-salvador-lopez-chavez-tlaquepaque-centro-guadalajara-jal-3761042
3761077,Casa Habitacion en Renta Colonia Jacarandas,65000,4,3,522,HOUSE,RENT,JACARANDAS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-hortensias-jacarandas-zapopan-jal-3761077
3761084,CASA EN RENTA DENTRO DE COTO COLINAS DE SAN JAVIER,36000,3,2,274,HOUSE,RENT,COLINAS DE SAN JAVIER,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-pablo-neruda-colonia-colinas-de-san-javier-zapopan-jal-3761084
3761129,CASA COLONIA MERIDIANO ATRAS TIANGUIS EL PLANETARIO,16000,3,2,120,HOUSE,RENT,MERIDIANO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-av-patria-33c-meridiano-san-pedro-tlaquepaque-jal-3761129
3761307,Casa en Jardines del Bosque,16000,2,1,130,HOUSE,RENT,JARDINES DEL BOSQUE,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-jardines-del-bosque-fraccionamiento-jardines-del-bosque-guadalajara-jal-3761307
3761486,departamento renta colonia americana,15000,2,1,85,APARTMENT,RENT,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-la-paz-colonia-americana-guadalajara-jal-3761486
3761525,"CASA EN VENTA EN ANALCO, GUADALAJARA JALISCO",4800000,7,3,265,HOUSE,SALE,ANALCO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-cua-analco-guadalajara-jal-3761525
3762039,"Casa en Venta Zona CUCEI UdeG, Guadalajara, Jalisco.",2780000,4,1,170,HOUSE,SALE,UNIVERSITARIA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-fray-antonio-de-segovia-universitaria-guadalajara-jal-3762039
3762461,Departamento amueblado en Renta- Arcos Vallarta,20500,1,1,53,APARTMENT,RENT,ARCOS VALLARTA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-hidalgo-arcos-vallarta-guadalajara-jal-3762461
3762562,"Casa en Venta, Zona centro de Guadalajara",7190000,4,3,357,HOUSE,SALE,GUADALAJARA CENTRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-prisciliano-sanchez-guadalajara-centro-guadalajara-jal-3762562
3762567,"Excelente casa en Venta, Santa María, Guadalajara",4290000,3,3,290,HOUSE,SALE,SANTA MARIA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-calzada-juan-pablo-ii-santa-maria-guadalajara-jal-3762567
3762644,Departamento en venta en el centro de Guadalajara,3890000,3,2,91,APARTMENT,SALE,GUADALAJARA CENTRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-calz-federalismo-norte-b1303-guadalajara-centro-guadalajara-jal-3762644
3762737,Casa Renta Espacio Chapalita Guadalajara Seguridad 24/7  Glorieta Minerva La Gran Plaza Universidad Lamar 2 Recamaras Baños Cocina Integral Sala Comedor Cochera Techada 2 Autos Elevador,24000,2,2,120,HOUSE,RENT,RESIDENCIAL CHAPALITA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-av-vallarta-residencial-chapalita-guadalajara-jal-3762737
3762763,Casa en VENTA - Colonia Independencia,4870000,3,2,237,HOUSE,SALE,INDEPENDENCIA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-venta-nevado-de-toluca-independencia-guadalajara-jal-3762763
3762774,"Casa en Renta en Lomas del Paradero Guadalajara, Jalisco $17,000 En Renta",17000,3,3,170,HOUSE,RENT,LOMAS DEL PARADERO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-jose-rolon-lomas-del-paradero-guadalajara-jal-3762774
3762845,"CASA EN RENTA, AV CRUZ DEL SUR, A ESPALDAS DE PLAZA ARBOLEDAS",32000,6,4,240,HOUSE,RENT,JARDINES DE LA CRUZ,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-av-cruz-del-sur-jardines-de-la-cruz-guadalajara-jal-3762845
3763020,Departamento en Torre Tribeca,26000,3,2,129,APARTMENT,RENT,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-av-chapultepec-americana-guadalajara-jal-3763020
3763426,CASA EN VENTA EN LOMAS DE GUEVARA,50000,4,2,386,HOUSE,RENT,LOMAS DE GUEVARA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-lomas-de-guevara-lomas-de-guevara-guadalajara-jal-3763426
3763859,Departamento en Renta en Uno Urban Life,16800,2,2,77,APARTMENT,RENT,AYUNTAMIENTO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-miguel-m-dieguez-d1105-ayuntamiento-guadalajara-jal-3763859
3763965,Departamento en Renta en Ladron De Guevara ,20000,1,1,42,APARTMENT,RENT,LADRON DE GUEVARA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-avenida-mexico-12-ladron-de-guevara-guadalajara-jal-3763965
3763966,Departamento en Renta en Col. Americana,26000,2,2,60,APARTMENT,RENT,LADRON DE GUEVARA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-avenida-mexico-ladron-de-guevara-guadalajara-jal-3763966
3763975,"CASA EN RENTA AMPLIA EN PLANTA ALTA DE 3 RECAMARAS, ZONA SAN JUAN BOSCO",13000,3,3,130,HOUSE,RENT,SAN JUAN BOSCO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-damian-carmona-a-barrio-san-juan-bosco-guadalajara-jal-3763975
3764644,Lista para habitarse en Fraccionamiento Terralta,8800,2,1,85,HOUSE,RENT,TERRALTA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-tierra-de-musica-terralta-san-pedro-tlaquepaque-jal-3764644
3764728,DEPARTAMENTO EN VENTA EN LA COLONIA AMERICANA,35000,3,2,140,APARTMENT,RENT,AMERICANA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-av-chapultepec-sur-colonia-americana-guadalajara-jal-3764728
3764869,"Casa en RENTA en la colonia Atlas a unos mts de Olimpica, Rio Nilo, Plaza Forum",20000,6,4,297,HOUSE,RENT,ATLAS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-rio-volga-atlas-guadalajara-jal-3764869
3765254,"Departamento Amueblado en Renta en Torre WIT, Ladrón de Guevara",25000,2,2,84,APARTMENT,RENT,LADRON DE GUEVARA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-justo-sierra-ladron-de-guevara-guadalajara-jal-3765254
3765466,RENTA DE CASA EN ARCOS VALLARTA,49500,4,4,383,HOUSE,RENT,ARCOS VALLARTA,2025,https://www.casasyterrenos.com/jalisco/guadalajara/casas/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/casa-renta-lope-de-vega-arcos-vallarta-guadalajara-jal-3765466
3765614,CENTRO DE GUADALAJARA,2449000,2,2,66,APARTMENT,SALE,GUADALAJARA CENTRO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-herrera-y-cairo-colonia-guadalajara-centro-guadalajara-jal-3765614
3765632,"¡Precioso Departamento en Venta en Zona Centro!",3432000,2,2,68,APARTMENT,SALE,ALCALDE BARRANQUITAS,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/venta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-venta-alcalde-alcalde-barranquitas-guadalajara-jal-3765632
3765650,Departamento Renta Totalmente Amueblado Cerca Midtown Guadalajara Bonito 2 Recamaras 2 Baños Sala Comedor TV Cocina Equipada Cochera 2 Autos,18800,2,2,80,APARTMENT,RENT,AYUNTAMIENTO,2025,https://www.casasyterrenos.com/jalisco/guadalajara/departamentos/renta?desde=0&hasta=1000000000,www.casasyterrenos.com/propiedad/departamento-renta-manuel-m-dieguez-ayuntamiento-guadalajara-jal-3765650
